32908.1;32908.1
34940.3;34940.3
34623.2;34623.2
33733.8;33733.8
35580.2;35580.2
36456.7;36456.7
36994.2;36994.2
37040.3;37040.3
36715.8;36715.8
37297.5;37297.5
37074.8;37074.8
37042.5;37042.5
36947.7;36947.7
37948.6;37948.6
37640.8;37640.8
37237.8;37237.8
37154.6;37154.6
37128.3;37128.3
37034.5;37034.5
36880.8;36880.8
36234.5;36234.5
36421.4;36421.4
35888.9;35888.9
36682.5;36682.5
37452.8;37452.8
36778;36778
36567;36567
37343.7;37343.7
37420.5;37420.5
37709.5;37709.5
37361.2;37361.2
37399.1;37399.1
37129.7;37129.7
37467.6;37467.6
37398.9;37398.9
37287.5;37287.5
37417;37417
37210.4;37210.4
37219.2;37219.2
37309.9;37309.9
37564.9;37564.9
37674;37674
37827.9;37827.9
37765;37765
37616.5;37616.5
37451.7;37451.7
37157;37157
37460.4;37460.4
37344.4;37344.4
37365.5;37365.5
37710.1;37710.1
37589.1;37589.1
37338.3;37338.3
37108.7;37108.7
37149.2;37149.2
37336;37336
37198.1;37198.1
36830.7;36830.7
37176.9;37176.9
37596.3;37596.3
37349.5;37349.5
37299.4;37299.4
37384;37384
36953.9;36953.9
37194.7;37194.7
37725.9;37725.9
37109.8;37109.8
37765.5;37765.5
37729.5;37729.5
37807.6;37807.6
38154.1;38154.1
38334.9;38334.9
38129.3;38129.3
38197.1;38197.1
37378.9;37378.9
37333.9;37333.9
37595.2;37595.2
37667.2;37667.2
37842.5;37842.5
37843.7;37843.7
37724.6;37724.6
37810.2;37810.2
37204.2;37204.2
37414;37414
37780.4;37780.4
37760.1;37760.1
38115.3;38115.3
37945.9;37945.9
38240.3;38240.3
38485.3;38485.3
37928.8;37928.8
37041.3;37041.3
37186.9;37186.9
38293.1;38293.1
37955;37955
37352.5;37352.5
37282.2;37282.2
37686.1;37686.1
37764.5;37764.5
38267.6;38267.6