33782.05;33782.05
35757.85;35757.85
35470.8;35470.8
35361;35361
36859.25;36859.25
37456.15;37456.15
37766.65;37766.65
37665.7;37665.7
37623.65;37623.65
37610.95;37610.95
37793.85;37793.85
37769.6;37769.6
37847.3;37847.3
38381.6;38381.6
38252.75;38252.75
37713.45;37713.45
37724.25;37724.25
37811;37811
37545.85;37545.85
37402.05;37402.05
37170.75;37170.75
37317.35;37317.35
36910.95;36910.95
37369.85;37369.85
37179.5;37179.5
36952.55;36952.55
37219.2;37219.2
37481.9;37481.9
37302.15;37302.15
37816.65;37816.65
37563.9;37563.9
37759.25;37759.25
37629.65;37629.65
37843.05;37843.05
37964.05;37964.05
37967.4;37967.4
37885.4;37885.4
37649.35;37649.35
37645.4;37645.4
37655.15;37655.15
37645.85;37645.85
37700.3;37700.3
37982.2;37982.2
38187.85;38187.85
37996.6;37996.6
37983.25;37983.25
37703.6;37703.6
37739.6;37739.6
37690.15;37690.15
37794.75;37794.75
37621.05;37621.05
37635.8;37635.8
37618.4;37618.4
37576.2;37576.2
37496.95;37496.95
37447;37447
37527.3;37527.3
37471.6;37471.6
37727.35;37727.35
37889.6;37889.6
37786.5;37786.5
37777.1;37777.1
37846.5;37846.5
37843.95;37843.95
37878.3;37878.3
38266.4;38266.4
38157.85;38157.85
38424.7;38424.7
38578;38578
38474.25;38474.25
38666.3;38666.3
38725.1;38725.1
38585.6;38585.6
38595.8;38595.8
38180.1;38180.1
38003.25;38003.25
37794.85;37794.85
37799.9;37799.9
38059.8;38059.8
38117.05;38117.05
37793.65;37793.65
37961.5;37961.5
37961.05;37961.05
38099.55;38099.55
38259.5;38259.5
37969.8;37969.8
38046.25;38046.25
38332.55;38332.55
38383.65;38383.65
38623.45;38623.45
38147.8;38147.8
37707;37707
38109.95;38109.95
38538.5;38538.5
38374.1;38374.1
37987.5;37987.5
38180.8;38180.8
38469.25;38469.25
38101.35;38101.35
38169.55;38169.55