34656;34656
36575.4;36575.4
36318.4;36318.4
36988.2;36988.2
38138.3;38138.3
38455.6;38455.6
38539.1;38539.1
38291.1;38291.1
38531.5;38531.5
37924.4;37924.4
38512.9;38512.9
38496.7;38496.7
38746.9;38746.9
38814.6;38814.6
38864.7;38864.7
38189.1;38189.1
38293.9;38293.9
38493.7;38493.7
38057.2;38057.2
37923.3;37923.3
38107;38107
38213.3;38213.3
37933;37933
38057.2;38057.2
36906.2;36906.2
37127.1;37127.1
37871.4;37871.4
37620.1;37620.1
37183.8;37183.8
37923.8;37923.8
37766.6;37766.6
38119.4;38119.4
38129.6;38129.6
38218.5;38218.5
38529.2;38529.2
38647.3;38647.3
38353.8;38353.8
38088.3;38088.3
38071.6;38071.6
38000.4;38000.4
37726.8;37726.8
37726.6;37726.6
38136.5;38136.5
38610.7;38610.7
38376.7;38376.7
38514.8;38514.8
38250.2;38250.2
38018.8;38018.8
38035.9;38035.9
38224;38224
37532;37532
37682.5;37682.5
37898.5;37898.5
38043.7;38043.7
37844.7;37844.7
37558;37558
37856.5;37856.5
38112.5;38112.5
38277.8;38277.8
38182.9;38182.9
38223.5;38223.5
38254.8;38254.8
38309;38309
38734;38734
38561.9;38561.9
38806.9;38806.9
39205.9;39205.9
39083.9;39083.9
39426.5;39426.5
39140.9;39140.9
39178.5;39178.5
39115.3;39115.3
39041.9;39041.9
38994.5;38994.5
38981.3;38981.3
38672.6;38672.6
37994.5;37994.5
37932.6;37932.6
38277.1;38277.1
38390.4;38390.4
37862.7;37862.7
38112.8;38112.8
38717.9;38717.9
38785.1;38785.1
38738.6;38738.6
38179.5;38179.5
37977.2;37977.2
38719.2;38719.2
38527;38527
38761.6;38761.6
38366.8;38366.8
38372.7;38372.7
39033;39033
38783.9;38783.9
38793.2;38793.2
38622.5;38622.5
39079.4;39079.4
39252.4;39252.4
38438.2;38438.2
38071.5;38071.5